passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,distance,velocity,severity_scale,year,quarter_of_year,month,week_day,hour,minute
1,-73.86285,40.769066,-73.967636,40.756023,1219,8.94391,26.413515,1,2016,2,6,4,20,48
1,-73.99923,40.72288,-73.98288,40.778297,2052,6.3140273,11.077241,5,2016,2,6,7,16,59
1,-73.976036,40.776173,-73.95925,40.75919,803,2.358855,10.575191,5,2016,1,1,1,10,43
1,-73.97713,40.75588,-73.938545,40.809853,666,6.8243756,36.888515,1,2016,1,1,7,22,54
1,-73.77718,40.6465,-73.985,40.760918,5109,21.650686,15.255915,5,2016,1,3,6,8,22
1,-73.99,40.71976,-73.94626,40.77296,931,6.9692597,26.948803,1,2016,1,2,1,1,5
6,-73.98797,40.728226,-73.97849,40.764767,946,4.140842,15.757961,5,2016,1,2,1,19,20
1,-73.98231,40.77504,-73.95618,40.763744,601,2.5337436,15.177166,5,2016,1,3,2,20,14
1,-73.9523,40.78391,-73.96085,40.76082,1143,2.6666286,8.39883,5,2016,1,2,6,14,56
2,-73.995,40.739918,-73.9563,40.74758,1330,3.3701415,9.122188,5,2016,1,2,4,20,21
1,-73.96964,40.677883,-73.991264,40.677704,505,1.8234411,12.998789,5,2016,2,4,7,16,10
1,-73.956505,40.77128,-73.9856,40.73989,653,4.2647586,23.511686,1,2016,1,2,1,20,58
1,-73.995,40.740025,-73.98708,40.761967,1243,2.5294075,7.3257174,5,2016,2,5,4,18,59
3,-73.782234,40.644573,-73.80843,40.736046,1777,10.408391,21.086218,1,2016,1,1,4,5,58
5,-74.00337,40.74883,-73.963104,40.775826,819,4.5291467,19.908337,5,2016,2,6,5,19,41
1,-73.991714,40.764713,-73.98005,40.78363,376,2.3215423,22.227531,1,2016,2,6,4,0,45
1,-74.01008,40.72095,-73.97799,40.73429,837,3.0841587,13.265199,5,2016,1,2,3,16,52
1,-74.01664,40.709858,-73.78571,40.712227,2124,19.465815,32.992905,1,2016,1,1,5,9,24
1,-74.00143,40.731007,-73.93762,40.698074,1069,6.5060053,21.90984,1,2016,2,5,4,4,25
1,-73.9787,40.75521,-73.98823,40.74273,1133,1.6033176,5.0943894,5,2016,2,5,3,13,21
1,-74.00364,40.71362,-73.97933,40.78363,1988,8.049668,14.576864,5,2016,2,5,7,17,50
2,-74.00437,40.742184,-73.97548,40.760426,960,3.1682365,11.880887,5,2016,1,2,2,21,34
1,-73.991615,40.75976,-73.97423,40.743176,957,2.3551323,8.859432,5,2016,1,2,5,22,17
4,-73.99055,40.74586,-74.00157,40.73099,465,1.8964646,14.682306,5,2016,1,2,1,14,37
1,-73.984375,40.769688,-73.95407,40.764027,1105,2.6285632,8.563644,5,2016,1,2,5,11,24
1,-73.98445,40.724968,-73.998535,40.73401,501,1.555314,11.175909,5,2016,2,5,6,8,40
3,-73.98285,40.74463,-73.98495,40.75933,695,1.6442957,8.517215,5,2016,1,3,2,8,2
1,-73.95992,40.75851,-73.99179,40.74412,494,3.1250734,22.773815,1,2016,1,3,1,7,50
1,-73.969215,40.754093,-73.973656,40.73784,430,1.8457118,15.452471,5,2016,2,5,6,22,5
1,-73.98438,40.770126,-73.970276,40.75772,996,1.8205203,6.580194,5,2016,2,5,4,8,22
1,-73.99136,40.74993,-73.972824,40.758663,940,1.8388447,7.0423837,5,2016,1,2,3,9,32
1,-73.99491,40.72545,-73.96427,40.71274,698,2.9434903,15.181325,5,2016,1,3,5,6,57
1,-73.99917,40.74961,-73.98609,40.772614,491,2.7848213,20.418242,5,2016,1,3,2,7,41
2,-73.969246,40.7669,-73.94272,40.799812,734,4.287473,21.028479,1,2016,1,2,1,13,18
1,-73.99948,40.723267,-74.007286,40.73815,661,1.7810011,9.699855,5,2016,1,2,4,23,4
1,-74.00715,40.71303,-73.98343,40.766273,2718,6.2484,8.276027,5,2016,1,1,3,10,11
1,-73.9807,40.729946,-74.00946,40.715183,833,2.9274597,12.651687,5,2016,1,3,5,7,36
1,-73.9788,40.76673,-73.96167,40.7578,426,1.7512822,14.799568,5,2016,1,1,1,11,49
1,-73.97516,40.759182,-74.005264,40.70737,1096,6.294871,20.676582,5,2016,2,4,3,21,37
2,-73.98613,40.75972,-74.00149,40.736065,970,2.9312677,10.878932,5,2016,1,3,2,19,38
4,-74.005394,40.74081,-73.95063,40.821037,1280,10.042038,28.243233,1,2016,1,3,7,2,59
1,-73.99237,40.737514,-73.87084,40.77408,2137,11.014223,18.554611,5,2016,2,4,2,14,42
1,-73.98002,40.78602,-73.97633,40.759068,1622,3.0128193,6.6868987,5,2016,1,1,2,12,42
1,-73.98719,40.750744,-73.80546,40.68222,2066,17.10692,29.808767,1,2016,2,4,1,15,10
1,-73.99074,40.766228,-73.994835,40.750084,842,1.827975,7.8155704,5,2016,2,5,7,18,55
1,-73.96541,40.79538,-74.01257,40.701553,1089,11.163937,36.905575,1,2016,2,4,2,21,58
3,-74.00971,40.72039,-73.98493,40.69198,795,3.7873447,17.15024,5,2016,1,1,6,22,3
1,-73.94404,40.71158,-73.83839,40.70337,1059,8.952185,30.432356,1,2016,2,4,1,1,17
2,-74.00631,40.744682,-73.991684,40.765034,335,2.5765667,27.688478,1,2016,2,4,7,4,12
1,-73.987976,40.761597,-73.97374,40.779636,538,2.3368819,15.637128,5,2016,2,4,6,17,8
1,-73.97153,40.7954,-73.95488,40.82021,573,3.0942318,19.4402,5,2016,1,2,6,18,23
2,-73.9922,40.721333,-73.95441,40.685863,794,5.070102,22.98787,1,2016,2,5,6,1,33
1,-73.97798,40.68478,-73.95413,40.613346,1537,8.193976,19.192137,5,2016,1,1,1,20,35
1,-73.95897,40.76801,-73.98249,40.76606,843,1.992699,8.509747,5,2016,2,4,2,19,20
2,-73.97058,40.75873,-73.99867,40.74983,942,2.5649626,9.802405,5,2016,2,5,2,20,29
1,-73.87882,40.740196,-73.93548,40.74307,604,4.7838187,28.512827,1,2016,1,3,6,5,56
1,-74.006294,40.749905,-73.967,40.761013,2026,3.532522,6.2769394,5,2016,2,4,2,14,33
1,-73.99082,40.755753,-73.99753,40.722435,2831,3.7475812,4.7655573,5,2016,2,6,5,10,23
1,-73.98538,40.75025,-74.0106,40.70982,1458,4.9726076,12.278044,5,2016,2,6,7,16,9
1,-73.95475,40.765514,-73.9911,40.726173,1039,5.339639,18.501156,5,2016,2,6,4,19,56
1,-73.95552,40.779278,-73.978905,40.74278,540,4.511137,30.074247,1,2016,2,5,1,0,59
1,-73.95515,40.782555,-73.96664,40.807976,761,2.9876,14.133194,5,2016,2,6,4,20,44
4,-73.86266,40.76877,-73.97522,40.76351,2699,9.497163,12.667576,5,2016,2,5,1,14,44
1,-73.9723,40.756065,-73.990395,40.771767,711,2.3175673,11.734518,5,2016,1,1,4,21,6
6,-73.97357,40.752167,-73.97453,40.730267,1004,2.436535,8.736579,5,2016,1,2,3,14,50
1,-73.980286,40.73443,-73.97634,40.76399,897,3.3036835,13.25893,5,2016,1,2,1,20,13
2,-73.97565,40.74141,-73.97724,40.72637,402,1.6774867,15.022268,5,2016,1,1,7,17,56
2,-73.98945,40.7417,-73.98248,40.76763,1147,2.942628,9.235798,5,2016,1,1,3,14,32
2,-74.00391,40.741932,-73.999504,40.761333,620,2.188991,12.710271,5,2016,2,5,6,4,23
1,-73.97728,40.758186,-73.95835,40.7815,803,3.043392,13.644098,5,2016,1,1,2,19,16
5,-73.9844,40.72855,-73.97219,40.74757,401,2.3517468,21.112938,1,2016,2,6,6,20,36
1,-73.976685,40.78824,-73.965546,40.755253,1173,3.7858834,11.61908,5,2016,2,4,6,23,31
1,-74.00941,40.706123,-73.97463,40.75116,669,5.8021274,31.22221,1,2016,2,4,2,23,27
1,-73.97855,40.736996,-73.95713,40.76615,392,3.7103853,34.074966,1,2016,2,4,7,3,58
1,-73.78205,40.64464,-73.99276,40.68134,2641,18.235168,24.856724,1,2016,2,5,3,22,34
1,-73.96022,40.798,-73.98102,40.761986,1272,4.370773,12.370111,5,2016,2,5,4,7,43
1,-73.97556,40.78182,-73.975586,40.76075,503,2.3427193,16.766977,5,2016,2,6,6,8,14
1,-73.9671,40.788307,-73.97168,40.763924,766,2.7385888,12.870652,5,2016,1,2,3,7,28
1,-73.96197,40.768326,-73.990364,40.75103,1597,3.0690389,6.918309,5,2016,2,6,5,19,18
1,-73.86268,40.7689,-73.88557,40.74124,1162,3.629967,11.246025,5,2016,2,6,3,23,29
3,-73.98548,40.75812,-73.99966,40.74416,382,1.9585763,18.457787,5,2016,2,6,4,21,27
1,-73.96902,40.75411,-73.99033,40.751446,913,1.8198198,7.175631,5,2016,1,3,7,19,7
1,-73.990166,40.772278,-73.99272,40.756084,512,1.8134431,12.7507715,5,2016,2,6,7,8,43
2,-73.98992,40.729332,-73.96698,40.769127,933,4.8285985,18.631248,5,2016,2,5,7,2,41
1,-73.9884,40.749123,-73.92863,40.760757,1370,5.1985793,13.660501,5,2016,2,5,3,22,39
1,-73.944466,40.779293,-73.97454,40.79342,1074,2.979679,9.987751,5,2016,1,3,5,19,44
2,-74.00489,40.709064,-73.99728,40.721947,898,1.5696163,6.2924485,5,2016,1,2,7,17,12
1,-74.00863,40.73946,-73.98189,40.771038,812,4.1716604,18.495047,5,2016,2,4,6,21,30
2,-73.97771,40.75232,-74.00599,40.74005,1238,2.745442,7.9835143,5,2016,1,2,3,14,11
1,-73.99532,40.749767,-73.97906,40.758965,928,1.7096994,6.6324544,5,2016,2,6,5,10,15
3,-73.96625,40.76792,-73.99232,40.7494,1813,3.0103705,5.9775696,5,2016,1,3,3,12,36
1,-73.96163,40.7685,-73.989235,40.714176,1119,6.4728518,20.824188,5,2016,2,6,5,10,5
1,-73.95685,40.76662,-73.9389,40.79331,360,3.3300226,33.300224,1,2016,2,4,7,14,34
1,-74.00646,40.74387,-74.0155,40.71134,577,3.6963015,23.061846,1,2016,1,2,2,9,12
2,-74.00363,40.713554,-73.991394,40.733307,687,2.426437,12.714953,5,2016,1,1,6,17,13
2,-73.98254,40.7722,-73.98463,40.75707,1129,1.6918871,5.394857,5,2016,2,6,1,14,38
1,-73.99891,40.76107,-73.96038,40.80388,636,5.760354,32.605778,1,2016,2,5,7,9,14
1,-73.98,40.785667,-73.96448,40.775932,640,1.6972603,9.547089,5,2016,1,1,2,12,54
2,-73.97383,40.763767,-73.99477,40.76021,468,1.8070651,13.900501,5,2016,1,1,1,0,24
2,-74.00233,40.73982,-73.99762,40.75657,440,1.9042975,15.580616,5,2016,1,3,1,13,55
6,-74.00536,40.72234,-73.9947,40.74014,280,2.173691,27.947456,1,2016,1,1,6,15,48
1,-73.99901,40.728016,-73.978096,40.717503,654,2.1147935,11.641066,5,2016,1,1,2,3,24
1,-73.98466,40.76844,-73.974846,40.782867,832,1.8044685,7.8077965,5,2016,1,1,3,17,50
1,-74.00017,40.73453,-73.99115,40.750877,1304,1.9699808,5.438597,5,2016,2,6,3,9,27
2,-73.9906,40.71868,-73.956696,40.717274,771,2.8617294,13.362161,5,2016,2,4,5,20,51
1,-74.01725,40.708477,-73.97993,40.761356,3510,6.6680245,6.8389997,5,2016,1,1,3,11,22
1,-73.964325,40.773594,-73.98977,40.738483,1324,4.453663,12.109657,5,2016,1,3,3,10,59
2,-73.986946,40.74775,-73.97909,40.787174,924,4.433519,17.27345,5,2016,1,1,7,23,4
1,-73.96043,40.778625,-73.96561,40.805508,873,3.0208063,12.456933,5,2016,2,5,3,17,32
2,-73.988396,40.72881,-74.002846,40.749542,659,2.6071007,14.242128,5,2016,1,3,5,2,11
1,-73.9628,40.79443,-73.97798,40.78047,774,2.0106485,9.351853,5,2016,2,6,7,17,49
1,-74.003174,40.732986,-74.00804,40.711185,549,2.458621,16.122105,5,2016,2,6,6,23,16
1,-73.96084,40.774757,-73.97061,40.758823,1730,1.9536215,4.0653396,5,2016,1,3,5,9,14
1,-73.95823,40.76469,-74.0011,40.71469,1416,6.629841,16.855528,5,2016,2,5,2,8,43
4,-73.985275,40.758244,-74.001976,40.738247,593,2.6312225,15.973695,5,2016,2,5,7,14,53
1,-73.99588,40.75919,-73.97987,40.75278,1074,1.5249658,5.111617,5,2016,1,3,5,10,14
6,-74.01281,40.70818,-73.98498,40.74209,1378,4.4404263,11.6005335,5,2016,2,5,4,13,49
1,-73.97805,40.754093,-73.984856,40.774193,1429,2.3072984,5.8126483,5,2016,2,5,4,11,50
1,-73.99084,40.7557,-73.976166,40.76387,379,1.5337725,14.568815,5,2016,1,2,7,10,27
1,-73.970955,40.748055,-73.988655,40.756382,722,1.755111,8.7512455,5,2016,1,2,5,14,54
1,-73.87288,40.7742,-73.9958,40.76435,2717,10.408998,13.791826,5,2016,2,6,1,14,3
1,-73.98031,40.78156,-73.95867,40.77834,873,1.8566623,7.656339,5,2016,2,5,2,7,50
2,-73.87089,40.77381,-73.83604,40.70548,1180,8.145842,24.85172,1,2016,2,6,6,21,6
1,-73.93978,40.79005,-73.91638,40.841957,854,6.09841,25.707584,1,2016,2,6,7,21,58
1,-73.9821,40.745903,-73.99384,40.68325,1290,7.036586,19.636984,5,2016,1,1,7,0,6
1,-73.97938,40.76713,-73.97219,40.78132,527,1.6896081,11.541915,5,2016,2,4,4,11,28
1,-73.9751,40.75464,-73.99555,40.73589,543,2.704758,17.932096,5,2016,1,3,5,21,47
1,-73.984695,40.75847,-73.992485,40.744946,211,1.640628,27.991756,1,2016,1,1,4,1,22
1,-73.985054,40.75328,-73.99092,40.770916,784,2.0222595,9.285886,5,2016,2,4,3,19,57
2,-73.98225,40.76222,-73.99575,40.74399,623,2.3240979,13.429779,5,2016,2,5,1,15,55
1,-73.99718,40.722015,-73.96522,40.71688,767,2.7532716,12.922787,5,2016,1,2,5,21,10
2,-73.78826,40.64736,-74.00745,40.57719,1733,20.079754,41.712124,1,2016,1,3,4,23,41
1,-73.99104,40.744915,-73.97962,40.760605,606,1.9923064,11.835484,5,2016,1,2,3,15,51
1,-73.98851,40.742935,-74.01062,40.723507,926,2.852649,11.090212,5,2016,2,5,1,15,2
1,-74.00294,40.72832,-73.97523,40.74452,1488,2.9486527,7.133837,5,2016,2,5,2,14,7
1,-74.00039,40.73242,-73.955444,40.765743,950,5.2974224,20.074442,5,2016,2,6,6,0,51
1,-73.971924,40.747356,-73.979996,40.733524,318,1.6816945,19.038052,5,2016,2,5,1,23,55
1,-74.00567,40.717796,-73.97205,40.747326,1179,4.3363657,13.240811,5,2016,1,2,5,21,36
1,-74.00289,40.744778,-73.96364,40.765778,1587,4.0477667,9.182079,5,2016,1,1,6,11,11
5,-73.87091,40.77382,-73.94096,40.81591,1575,7.528712,17.208485,5,2016,1,1,2,17,6
5,-74.0055,40.70939,-73.98052,40.72179,630,2.516662,14.380925,5,2016,2,6,1,18,35
3,-73.97888,40.72396,-73.94206,40.79539,966,8.526609,31.776184,1,2016,1,1,4,22,37
1,-73.9903,40.756714,-73.956696,40.768005,873,3.0964565,12.768893,5,2016,2,4,2,10,50
1,-74.00092,40.731853,-73.98173,40.74945,1049,2.5385273,8.711819,5,2016,1,3,5,11,33
1,-74.015755,40.710884,-73.97892,40.75049,1293,5.3876386,15.000386,5,2016,2,6,7,16,50
2,-73.9861,40.7621,-73.96864,40.756,410,1.6191579,14.216996,5,2016,2,6,1,21,12
1,-73.98532,40.758026,-74.0172,40.71157,1128,5.822079,18.581104,5,2016,2,6,4,21,29
1,-73.99168,40.737827,-73.97969,40.760883,414,2.7553658,23.959703,1,2016,1,2,1,10,59
1,-73.98551,40.76024,-74.011475,40.714684,1319,5.5176277,15.0594845,5,2016,1,3,7,9,4
1,-73.95227,40.824203,-73.93804,40.855507,681,3.68084,19.458185,5,2016,1,3,3,16,31
1,-73.9825,40.74781,-74.00966,40.707855,2070,4.997671,8.691602,5,2016,1,2,2,20,46
1,-73.78362,40.648647,-73.84873,40.73887,921,11.435748,44.699993,1,2016,2,6,2,20,56
1,-74.00643,40.733543,-73.97809,40.73649,544,2.4104419,15.951453,5,2016,1,2,6,4,3
1,-73.97606,40.744724,-74.00978,40.72232,1360,3.7787893,10.002678,5,2016,2,5,2,14,8
1,-73.96463,40.76972,-73.94687,40.771984,483,1.516764,11.305074,5,2016,1,2,4,7,30
1,-73.97546,40.75256,-74.0105,40.70457,675,6.098615,32.525948,1,2016,2,6,1,22,54
1,-73.98147,40.7788,-73.94055,40.8144,890,5.2470927,21.224195,1,2016,2,6,3,23,31
1,-74.00942,40.712822,-73.981346,40.75381,1367,5.1351247,13.523372,5,2016,2,6,5,8,21
1,-74.00392,40.74222,-73.95729,40.80521,1907,8.0295925,15.158119,5,2016,1,2,2,14,47
1,-74.00035,40.73011,-73.97815,40.78047,1108,5.9039493,19.182507,5,2016,1,1,1,0,55
1,-73.96937,40.763268,-73.9522,40.78473,560,2.790061,17.936106,5,2016,1,3,5,12,6
2,-73.95698,40.7146,-73.953636,40.728886,357,1.6133043,16.268614,5,2016,2,4,7,1,23
1,-73.979294,40.763756,-73.98858,40.73127,993,3.6959865,13.399347,5,2016,2,4,7,20,41
1,-73.98512,40.741722,-74.01547,40.711506,1104,4.2225075,13.769046,5,2016,1,3,3,11,54
1,-73.95748,40.76153,-73.87058,40.77388,799,7.445872,33.54836,1,2016,2,5,3,13,40
3,-74.003006,40.70825,-73.95919,40.72071,1870,3.9443343,7.593371,5,2016,2,5,5,18,1
2,-73.99267,40.75409,-73.97318,40.69326,1770,6.96036,14.156665,5,2016,1,1,4,19,23
1,-73.978264,40.76288,-73.96569,40.800682,866,4.334828,18.02007,5,2016,2,4,3,20,44
1,-73.98244,40.740314,-73.960365,40.76181,514,3.0281956,21.209152,1,2016,1,2,6,19,31
5,-73.9773,40.75376,-74.00682,40.73099,2246,3.5489109,5.68837,5,2016,2,6,5,16,32
1,-74.00515,40.751404,-73.96777,40.76601,1301,3.5423596,9.802072,5,2016,2,4,5,18,57
3,-73.94999,40.78975,-73.93877,40.80475,256,1.916826,26.955366,1,2016,2,4,2,15,59
1,-73.95354,40.76675,-73.99512,40.74398,1561,4.321666,9.966686,5,2016,2,6,4,19,16
1,-73.9558,40.764008,-73.975365,40.75233,1073,2.0977428,7.038093,5,2016,2,4,4,18,18
1,-73.9934,40.74971,-73.99815,40.72014,1499,3.3125026,7.95531,5,2016,2,5,1,11,28
1,-73.93795,40.81255,-73.99607,40.76395,933,7.2901115,28.129047,1,2016,1,1,3,0,29
6,-73.97043,40.74913,-73.98857,40.74867,646,1.5291804,8.521749,5,2016,2,6,2,18,15
2,-73.994225,40.726425,-73.96411,40.77366,989,5.832628,21.231,1,2016,1,2,3,23,5
1,-73.987595,40.72162,-73.966125,40.761993,1026,4.840125,16.982895,5,2016,2,5,1,11,48
3,-73.97224,40.759552,-73.953476,40.77701,642,2.5030699,14.035906,5,2016,1,1,3,18,59
2,-73.96386,40.761345,-73.90904,40.771664,1003,4.756962,17.073841,5,2016,1,3,7,0,1
1,-73.985535,40.767838,-73.998985,40.7537,610,1.9376625,11.435385,5,2016,1,1,6,15,32
1,-73.86355,40.76981,-73.97293,40.749214,1905,9.493161,17.939833,5,2016,1,2,2,10,38
2,-73.949905,40.780704,-74.00528,40.73334,1912,7.034931,13.245687,5,2016,2,5,1,0,30
1,-73.96023,40.781254,-73.97559,40.75855,1976,2.8369732,5.168575,5,2016,2,5,4,11,15
1,-74.00587,40.74012,-74.00402,40.72089,509,2.1439183,15.163273,5,2016,2,6,1,1,0
4,-73.96069,40.77249,-73.98482,40.7365,739,4.4884105,21.865057,1,2016,1,3,1,14,48
1,-73.982155,40.73186,-73.95155,40.770977,635,5.0559654,28.66374,1,2016,2,4,1,21,52
5,-73.97444,40.778027,-73.98638,40.75351,1490,2.9057117,7.020511,5,2016,2,5,5,16,58
6,-73.98925,40.75626,-73.97213,40.76341,557,1.6465491,10.641969,5,2016,1,3,4,8,56
1,-73.969574,40.797863,-73.995056,40.74986,824,5.752971,25.13434,1,2016,2,4,1,8,3
1,-73.99104,40.750538,-74.00422,40.72088,542,3.4797945,23.113026,1,2016,2,6,5,20,29
1,-73.99192,40.764606,-73.95441,40.767292,962,3.173382,11.8754425,5,2016,1,2,6,19,5
4,-73.99012,40.71417,-74.00632,40.73367,1126,2.5622175,8.191814,5,2016,2,5,1,21,42
1,-74.00135,40.731274,-73.980736,40.77086,646,4.731813,26.369236,1,2016,1,3,4,0,24
2,-74.00761,40.71269,-73.9497,40.67868,1486,6.175199,14.960105,5,2016,2,6,2,20,2
1,-73.95526,40.76874,-73.98823,40.74747,1744,3.6474836,7.529209,5,2016,2,5,6,14,35
1,-73.96781,40.76286,-73.9766,40.782333,550,2.2884026,14.978635,5,2016,2,4,3,19,52
1,-73.96748,40.762684,-74.00938,40.746674,1945,3.952356,7.315415,5,2016,2,4,4,18,10
2,-73.95518,40.78308,-73.96916,40.79358,527,1.6579565,11.325699,5,2016,2,6,5,16,44
1,-73.96941,40.7627,-73.99436,40.73215,590,3.994386,24.372524,1,2016,1,2,1,8,39
1,-74.01514,40.714188,-73.975395,40.717613,565,3.371027,21.47911,1,2016,2,6,2,20,16
2,-73.962585,40.767174,-73.954834,40.780037,381,1.5722175,14.855598,5,2016,2,4,4,11,27
1,-74.001396,40.730934,-73.99401,40.746223,325,1.8103802,20.053442,5,2016,2,6,5,0,9
1,-73.992584,40.737293,-73.776764,40.644833,2743,20.89988,27.429663,1,2016,2,6,3,9,3
2,-73.95564,40.80929,-73.972404,40.786346,506,2.9155605,20.743118,5,2016,2,4,7,18,3
2,-73.86269,40.76899,-73.98867,40.69369,2089,13.519612,23.298517,1,2016,1,2,3,12,16
1,-74.00453,40.73331,-74.00779,40.70305,605,3.3761623,20.089561,5,2016,1,1,4,17,57
1,-73.98704,40.739223,-73.977684,40.725758,421,1.6920917,14.4691925,5,2016,2,5,4,0,42
1,-73.95014,40.82202,-73.94994,40.80796,390,1.5635982,14.433214,5,2016,1,1,6,18,42
1,-73.97236,40.76522,-73.95524,40.72009,1563,5.2215714,12.026652,5,2016,1,3,7,23,39
1,-73.99177,40.74918,-73.96842,40.76072,1455,2.3480558,5.809623,5,2016,2,4,2,14,9
1,-73.97928,40.76248,-73.99159,40.75028,1378,1.7079315,4.4619403,5,2016,2,6,3,10,20
1,-73.95641,40.771328,-73.97957,40.73306,688,4.6810374,24.493801,1,2016,2,5,2,23,5
2,-73.994804,40.72949,-73.984184,40.76315,1427,3.848359,9.708545,5,2016,1,3,7,19,7
2,-74.00075,40.71828,-73.99614,40.69095,476,3.0639367,23.17263,1,2016,2,5,2,13,33
1,-73.78239,40.644512,-73.98205,40.771957,2566,22.00128,30.866955,1,2016,1,2,4,0,7
1,-73.98892,40.73683,-73.98269,40.77692,2296,4.4884663,7.037665,5,2016,1,2,5,12,8
1,-73.99772,40.74099,-73.95623,40.784477,1315,5.9659524,16.332645,5,2016,2,4,4,21,31
2,-73.955215,40.785854,-73.95439,40.800903,584,1.6748073,10.324155,5,2016,2,6,7,17,36
1,-73.95389,40.766953,-73.95385,40.787884,796,2.3274503,10.526157,5,2016,1,3,2,7,55
2,-73.9824,40.776917,-73.93868,40.833748,1292,7.31252,20.375443,5,2016,2,5,1,1,20
1,-73.98651,40.661102,-73.97057,40.672436,835,1.8425906,7.9441032,5,2016,2,6,3,8,22
1,-74.00919,40.71335,-74.00447,40.74156,1145,3.1623378,9.942721,5,2016,2,5,7,14,26
1,-73.94863,40.781517,-73.97323,40.78354,792,2.0831535,9.46888,5,2016,2,6,2,22,39
1,-73.9781,40.752277,-73.99358,40.69613,1647,6.3782573,13.9415455,5,2016,1,3,1,20,5
1,-73.976814,40.75045,-73.98544,40.763332,1337,1.6062732,4.3250437,5,2016,2,5,3,17,10
1,-73.96339,40.757957,-73.95326,40.7716,251,1.740069,24.957165,1,2016,1,3,6,19,52
1,-74.00022,40.73282,-73.98504,40.760277,589,3.3102782,20.2326,5,2016,2,5,2,7,19
1,-73.8707,40.773598,-73.974785,40.75214,1959,9.08529,16.695786,5,2016,2,6,2,14,32
1,-73.97767,40.75217,-73.87104,40.77405,1371,9.30409,24.43087,1,2016,2,6,6,9,22
1,-73.98684,40.76095,-73.95901,40.763813,596,2.3656075,14.288904,5,2016,1,1,6,22,44
1,-73.98142,40.76827,-73.98104,40.78215,661,1.5439069,8.40857,5,2016,2,6,6,16,22
1,-73.94472,40.77927,-73.98,40.74581,2026,4.761667,8.461007,5,2016,2,4,6,9,11
2,-73.996666,40.742725,-73.985306,40.728394,922,1.8589767,7.258477,5,2016,1,1,4,18,32
1,-73.966255,40.754066,-73.957306,40.768497,369,1.7728599,17.296194,5,2016,2,4,5,18,59
1,-73.97881,40.75874,-73.98282,40.74206,466,1.8849368,14.561744,5,2016,2,4,1,20,50
1,-74.00837,40.72212,-73.976555,40.75175,785,4.247595,19.479416,5,2016,1,3,3,7,14
4,-73.98669,40.758408,-74.00504,40.72372,887,4.155512,16.865662,5,2016,2,4,1,23,16
4,-73.98001,40.72671,-74.01045,40.713837,1777,2.9378452,5.9517403,5,2016,2,5,7,21,52
2,-73.96623,40.768147,-73.9485,40.80902,1863,4.7838855,9.244224,5,2016,1,2,4,17,20
1,-73.96983,40.75068,-73.94044,40.80895,871,6.9359407,28.667494,1,2016,1,1,2,17,51
1,-73.97353,40.75168,-73.94882,40.77387,927,3.2279646,12.535785,5,2016,2,6,5,21,44
1,-73.95047,40.779587,-73.89606,40.816463,794,6.1476083,27.873287,1,2016,2,6,7,1,32
2,-73.95581,40.78221,-73.86522,40.7707,1403,7.7348204,19.84701,5,2016,1,2,3,8,0
1,-73.94898,40.781578,-73.982346,40.778923,892,2.8246324,11.399861,5,2016,1,1,4,13,53
5,-73.99388,40.73123,-73.97305,40.75805,748,3.459892,16.651886,5,2016,2,6,6,7,47
1,-73.96217,40.77899,-73.9881,40.776997,664,2.1941514,11.896002,5,2016,1,3,1,14,34
5,-73.98455,40.76095,-73.98647,40.72222,1148,4.3092694,13.513389,5,2016,2,4,1,21,37
1,-73.96829,40.762253,-73.988014,40.741203,905,2.8702378,11.4175205,5,2016,2,5,2,12,18
1,-74.01378,40.713978,-73.95733,40.72022,1562,4.8078876,11.080919,5,2016,2,6,5,20,26
1,-73.9859,40.746983,-74.00528,40.71563,702,3.8497403,19.742258,5,2016,1,2,1,1,50
3,-73.98825,40.727833,-73.976074,40.740273,428,1.7221903,14.485712,5,2016,2,5,7,23,43
1,-73.96551,40.75913,-73.98804,40.760437,712,1.9031249,9.622541,5,2016,1,1,2,10,58
1,-73.983604,40.7268,-73.91761,40.705147,1418,6.0607567,15.3869705,5,2016,1,3,5,22,43
1,-73.960846,40.78105,-73.97459,40.764946,756,2.1321368,10.153032,5,2016,2,6,3,18,7
1,-73.99184,40.731194,-73.98497,40.747818,1037,1.9369617,6.724264,5,2016,1,2,6,9,33
2,-73.873,40.7741,-73.97222,40.75696,1387,8.570683,22.245462,1,2016,1,3,7,14,43
1,-73.97788,40.726006,-73.98874,40.77424,1881,5.440682,10.412788,5,2016,1,2,5,20,38
1,-73.96309,40.77459,-73.983055,40.78412,465,1.987209,15.384844,5,2016,1,3,2,22,2
5,-73.97775,40.745518,-73.98701,40.759487,702,1.7379631,8.912631,5,2016,1,3,7,8,19
2,-74.00041,40.73012,-73.98341,40.76593,746,4.2313843,20.419548,5,2016,2,5,6,1,30
1,-73.98103,40.733536,-73.953606,40.771004,1642,4.7639647,10.444746,5,2016,1,2,3,16,35
2,-73.97261,40.67742,-73.97292,40.652584,668,2.7619293,14.884648,5,2016,1,3,7,13,5
2,-73.96229,40.7591,-73.95584,40.77545,431,1.897351,15.847943,5,2016,2,6,5,17,5
2,-73.99432,40.75062,-73.98597,40.767754,489,2.0307674,14.950435,5,2016,2,6,7,23,41
1,-74.00536,40.72848,-73.98755,40.736675,717,1.7559354,8.816412,5,2016,1,3,5,19,42
